Program_Combo,ID,Count
"A25120O - Business Administration /Operations Management, C25120C10 - Business Administration /Business Foundations Certificate, C25120C15 - Business Administration /Total Quality Management Cert, C25120C22 - Business Administration /Leadership and Mgt Certificate, C25120C23 - Business Administration/Operations Leadership Certificate, C25120C9 - Business Administration /Organizational Leadership Cert",[2712328.0],1
"A25120O - Business Administration /Operations Management, C25120C15 - Business Administration /Total Quality Management Cert, C25120C16 - Business Administration /Project Leadership Certificate, C25120C23 - Business Administration/Operations Leadership Certificate",[2748262.0],1
"A25120O - Business Administration /Operations Management, C25120C15 - Business Administration /Total Quality Management Cert, C25120C23 - Business Administration/Operations Leadership Certificate, C25620C1 - Supply Chain Management/Logistics & Distributions Mgmt Cert",[2903022.0],1
"A25120O - Business Administration /Operations Management, C25120C16 - Business Administration /Project Leadership Certificate, C25120C23 - Business Administration/Operations Leadership Certificate",[2863322.0],1
"A25190 - Entertainment Technologies, A25590D - Information Technology/Digital Media Technology, C25590C30 - Information Technology/Audio and Video Editing Certificate, C25590C4 - Information Technology/Digital Media Basics Certificate",[2969065.0],1
"A25190 - Entertainment Technologies, A55180 - Criminal Justice Technology, C55180C10 - Criminal Justice Technology/Criminal Just Fundamentals Cert, C55180C11 - Criminal Justice Technology/Contemp Policing Studies Cert, C55180C4 - Criminal Justice Technology/Essential Law Enforcemnt Op Cert",[2993841.0],1
"A25200G - Healthcare Management Technology/General Healthcare Mgt Tech, A25310C - Medical Office Administration/Med Billing, Coding, and Audit",[3001883.0],1
"A10300 - Associate in General Education, A25590P - Information Technology/PC Support & Services",[2902214.0],1
"A25200G - Healthcare Management Technology/General Healthcare Mgt Tech, A25310C - Medical Office Administration/Med Billing, Coding, and Audit, C25310C2 - Medical Office Administration/Medical Coding Spec Cert, C25310C5 - Medical Office Administration/Patient Services Rep Cert, C25310C8 - Medical Office Administration/Adv Coding and Auditing Cert",[658034.0],1
"A25200G - Healthcare Management Technology/General Healthcare Mgt Tech, A25590S - Information Technology/Systems Security & Analysis, C25200C1 - Healthcare Management Technology/HC Access Cust Serv Sp Cert, C25200C2 - Healthcare Management Technology/HC Access Financial Sp Cert, C25310C5 - Medical Office Administration/Patient Services Rep Cert",[368304.0],1
"A25200G - Healthcare Management Technology/General Healthcare Mgt Tech, A45700 - Radiography",[2754802.0],1
"A25200G - Healthcare Management Technology/General Healthcare Mgt Tech, A45720 - Respiratory Therapy",[2826179.0],1
"A25200G - Healthcare Management Technology/General Healthcare Mgt Tech, A55180 - Criminal Justice Technology, C55180C10 - Criminal Justice Technology/Criminal Just Fundamentals Cert, C55180C11 - Criminal Justice Technology/Contemp Policing Studies Cert, C55180C4 - Criminal Justice Technology/Essential Law Enforcemnt Op Cert, C55180C5 - Criminal Justice Technology/Courts and the Law Certificate",[2950452.0],1
"A10100 - Associate in Arts, A10300 - Associate in General Education, C55220C7 - Early Childhood Education/Special Education Certificate",[2637114.0],1
"A10100 - Associate in Arts, A10300 - Associate in General Education, C55290 - Infant/Toddler Care (Certificate), C55860 - Early Childhood Preschool",[2988736.0],1
"A10100 - Associate in Arts, A10300F - A10300F (FSE-DEGREE)",[2953067.0],1
"A25200G - Healthcare Management Technology/General Healthcare Mgt Tech, C25200C1 - Healthcare Management Technology/HC Access Cust Serv Sp Cert, C25200C2 - Healthcare Management Technology/HC Access Financial Sp Cert, C25310C7 - Medical Office Administration/Healthcare Doucment Spec Cert",[2713972.0],1
"A25200G - Healthcare Management Technology/General Healthcare Mgt Tech, C25200C2 - Healthcare Management Technology/HC Access Financial Sp Cert",[2945380.0],1
"A25200G - Healthcare Management Technology/General Healthcare Mgt Tech, C25310C2 - Medical Office Administration/Medical Coding Spec Cert",[2863524.0],1
"C55180C10 - Criminal Justice Technology/Criminal Just Fundamentals Cert, C55180C4 - Criminal Justice Technology/Essential Law Enforcemnt Op Cert, D55180 - Criminal Justice Technology/Policing Diploma",[2979183.0],1
"A25200G - Healthcare Management Technology/General Healthcare Mgt Tech, C25310C8 - Medical Office Administration/Adv Coding and Auditing Cert",[2082425.0],1
"A25200G - Healthcare Management Technology/General Healthcare Mgt Tech, C55220C2 - Early Childhood Education/Child Care Development Certificate, C55220C3 - Early Childhood Education/Child Care Professional Certificat",[77765.0],1
"A10100 - Associate in Arts, A1030N - Associate in General Education-Nursing, A45110 - Associate Degree Nursing",[2939015.0],1
"A25310C - Medical Office Administration/Med Billing, Coding, and Audit, A25310E - Medical Office Administration/Elec Health Records Specialist, C25310C6 - Medical Office Administration/Electronic Billing Spec Cert, C25310C7 - Medical Office Administration/Healthcare Doucment Spec Cert, C25310C8 - Medical Office Administration/Adv Coding and Auditing Cert",[2968415.0],1
"A25310C - Medical Office Administration/Med Billing, Coding, and Audit, A25310M - Medical Office Administration/Medical Office Professional",[2835387.0],1
"A25310C - Medical Office Administration/Med Billing, Coding, and Audit, A25310M - Medical Office Administration/Medical Office Professional, C25310C2 - Medical Office Administration/Medical Coding Spec Cert",[3000034.0],1
"A25310C - Medical Office Administration/Med Billing, Coding, and Audit, A25310M - Medical Office Administration/Medical Office Professional, C25310C2 - Medical Office Administration/Medical Coding Spec Cert, C25310C5 - Medical Office Administration/Patient Services Rep Cert, C25310C8 - Medical Office Administration/Adv Coding and Auditing Cert",[2994522.0],1
"A25310C - Medical Office Administration/Med Billing, Coding, and Audit, A25310M - Medical Office Administration/Medical Office Professional, C25310C2 - Medical Office Administration/Medical Coding Spec Cert, C25310C6 - Medical Office Administration/Electronic Billing Spec Cert, C25310C7 - Medical Office Administration/Healthcare Doucment Spec Cert, C25310C8 - Medical Office Administration/Adv Coding and Auditing Cert",[2973824.0],1
"A25310C - Medical Office Administration/Med Billing, Coding, and Audit, A25310M - Medical Office Administration/Medical Office Professional, C25310C2 - Medical Office Administration/Medical Coding Spec Cert, C25310C7 - Medical Office Administration/Healthcare Doucment Spec Cert, C25310C8 - Medical Office Administration/Adv Coding and Auditing Cert",[2935922.0],1
"A25310C - Medical Office Administration/Med Billing, Coding, and Audit, A25370G - Office Management, C25310C2 - Medical Office Administration/Medical Coding Spec Cert, C25310C5 - Medical Office Administration/Patient Services Rep Cert, C25310C8 - Medical Office Administration/Adv Coding and Auditing Cert, C25370C1 - Office Management/Basic Office Management Certificate",[2974806.0],1
"A25310C - Medical Office Administration/Med Billing, Coding, and Audit, A25380 - Paralegal Technology, C25120C11 - Business Administration/Small Business Operations Cert, C25120C22 - Business Administration /Leadership and Mgt Certificate, C25120C9 - Business Administration /Organizational Leadership Cert",[2832865.0],1
"A25310C - Medical Office Administration/Med Billing, Coding, and Audit, A25490 - Entrepreneurship, C25310C2 - Medical Office Administration/Medical Coding Spec Cert, C25310C5 - Medical Office Administration/Patient Services Rep Cert, C25310C8 - Medical Office Administration/Adv Coding and Auditing Cert",[1454369.0],1
"A25310C - Medical Office Administration/Med Billing, Coding, and Audit, A25590A - Information Technology/Network Administration, C25310C2 - Medical Office Administration/Medical Coding Spec Cert, C25310C5 - Medical Office Administration/Patient Services Rep Cert, C25310C8 - Medical Office Administration/Adv Coding and Auditing Cert",[2854808.0],1
"A25310C - Medical Office Administration/Med Billing, Coding, and Audit, A25590D - Information Technology/Digital Media Technology, C25590C4 - Information Technology/Digital Media Basics Certificate",[2860498.0],1
